deal_id,company,rep,category,status,value,close_date,month,quarter,month_name
DL-02353,Company_0429,Sarah K.,Hardware,Won,67948.55,2024-11-14,11,4,Nov
DL-02354,Company_0517,Unassigned,Software,Won,373.5,2024-09-21,9,3,Sep
DL-02355,Company_0466,Dana W.,Services,Open,291.11,2024-02-14,2,1,Feb
DL-02356,Company_0198,Marcus T.,Software,Open,1974.7,2024-11-25,11,4,Nov
DL-02357,Company_0545,Priya N.,Hardware,Won,567.04,2024-01-25,1,1,Jan
DL-02358,Company_0567,Priya N.,Hardware,Lost,1075.0,2024-07-13,7,3,Jul
DL-02359,Company_0767,Marcus T.,Software,Open,515.87,2024-02-21,2,1,Feb
DL-02360,Company_0210,Marcus T.,Services,Won,2831.33,2024-01-05,1,1,Jan
DL-02361,Company_0608,Priya N.,Hardware,Won,491.05,2024-06-03,6,2,Jun
DL-02362,Company_0793,Marcus T.,Software,Won,2063.83,2024-04-17,4,2,Apr
DL-02363,Company_0500,Priya N.,Software,Won,2440.0,2024-06-26,6,2,Jun
DL-02364,Company_0240,Marcus T.,Services,Lost,400.86,2024-07-29,7,3,Jul
DL-02365,Company_0169,Marcus T.,Hardware,Lost,1142.06,2024-01-16,1,1,Jan
DL-02366,Company_0293,James L.,Software,Won,100.0,2024-02-14,2,1,Feb
DL-02367,Company_0738,Priya N.,Software,Open,90044.26,2024-07-22,7,3,Jul
DL-02368,Company_0314,Dana W.,Hardware,Won,450.05,2024-05-05,5,2,May
DL-02369,Company_0126,James L.,Software,Won,154.78,2024-09-23,9,3,Sep
DL-02370,Company_0467,Sarah K.,Services,Won,336.33,2024-08-26,8,3,Aug
DL-02371,Company_0791,Priya N.,Hardware,Open,2193.72,2024-11-04,11,4,Nov
DL-02372,Company_0366,Priya N.,Software,Won,300.62,2024-09-09,9,3,Sep
DL-02373,Company_0020,Priya N.,Services,Won,317.01,2024-06-05,6,2,Jun
DL-02374,Company_0315,Marcus T.,Services,Open,432.59,2024-09-02,9,3,Sep
DL-02375,Company_0757,Sarah K.,Services,Open,2523.86,2024-04-10,4,2,Apr
DL-02376,Company_0089,Dana W.,Services,Won,284.99,2024-04-21,4,2,Apr
DL-02377,Company_0403,James L.,Hardware,Won,330.99,2024-10-14,10,4,Oct
DL-02378,Company_0517,Marcus T.,Services,Lost,312.25,2024-06-11,6,2,Jun
DL-02379,Company_0450,Sarah K.,Software,Lost,109.43,2024-10-18,10,4,Oct
DL-02380,Company_0777,James L.,Software,Open,2223.83,2024-10-27,10,4,Oct
DL-02381,Company_0608,Marcus T.,Software,Won,1346.27,2024-11-09,11,4,Nov
DL-02382,Company_0149,Marcus T.,Support,Won,522.0,2024-11-30,11,4,Nov
DL-02383,Company_0445,Priya N.,Support,Lost,295.51,2024-06-06,6,2,Jun
DL-02384,Company_0079,James L.,Software,Lost,249.8,2024-04-26,4,2,Apr
DL-02385,Company_0016,Sarah K.,Services,Lost,2376.37,2024-07-31,7,3,Jul
DL-02386,Company_0137,James L.,Software,Open,65639.74,2024-05-15,5,2,May
DL-02387,Company_0651,Priya N.,Support,Lost,418.58,2024-08-07,8,3,Aug
DL-02388,Company_0507,Priya N.,Software,Won,434.72,2024-09-14,9,3,Sep
DL-02389,Company_0551,Marcus T.,Services,Lost,537.02,2024-09-08,9,3,Sep
DL-02390,Company_0679,Sarah K.,Software,Won,3258.95,2024-05-16,5,2,May
DL-02391,Company_0073,Sarah K.,Software,Won,373.6,2024-03-01,3,1,Mar
DL-02392,Company_0073,Sarah K.,Software,Open,2254.7,2024-06-06,6,2,Jun
DL-02393,Company_0049,Sarah K.,Services,Lost,376.38,2024-02-22,2,1,Feb
DL-02394,Company_0009,Marcus T.,Services,Won,1131.62,2024-11-20,11,4,Nov
DL-02395,Company_0102,Sarah K.,Software,Won,319.68,2024-05-06,5,2,May
DL-02396,Company_0387,Marcus T.,Software,Won,2665.74,2024-02-26,2,1,Feb
DL-02397,Company_0384,Marcus T.,Services,Won,442.86,2024-01-10,1,1,Jan
DL-02398,Company_0298,Marcus T.,Hardware,Lost,292.49,2024-08-23,8,3,Aug
DL-02399,Company_0338,Priya N.,Hardware,Lost,432.52,2024-08-20,8,3,Aug
DL-02400,Company_0388,Marcus T.,Hardware,Won,1925.18,2024-05-04,5,2,May
DL-02401,Company_0473,Sarah K.,Software,Won,2485.2,2024-01-27,1,1,Jan
DL-02402,Company_0615,Sarah K.,Hardware,Won,609.625,2024-05-29,5,2,May
DL-02403,Company_0791,Priya N.,Services,Won,417.82,2024-04-23,4,2,Apr
DL-02404,Company_0141,Marcus T.,Software,Won,1566.41,2024-09-04,9,3,Sep
DL-02405,Company_0169,Dana W.,Services,Open,319.24,2024-08-09,8,3,Aug
DL-02406,Company_0012,Priya N.,Software,Lost,306.45,2024-05-13,5,2,May
DL-02407,Company_0668,Marcus T.,Software,Open,448.18,2024-03-20,3,1,Mar
DL-02408,Company_0448,Marcus T.,Software,Lost,582.28,2024-12-26,12,4,Dec
DL-02409,Company_0173,Priya N.,Software,Lost,401.34,2024-06-14,6,2,Jun
DL-02410,Company_0673,Sarah K.,Software,Won,1836.59,2024-09-08,9,3,Sep
DL-02411,Company_0131,Sarah K.,Hardware,Won,55350.47,2024-02-21,2,1,Feb
DL-02412,Company_0539,Marcus T.,Services,Lost,214.76,2024-06-26,6,2,Jun
DL-02413,Company_0594,Dana W.,Hardware,Won,1508.99,2024-01-11,1,1,Jan
DL-02414,Company_0268,Marcus T.,Software,Lost,509.01,2024-07-03,7,3,Jul
DL-02415,Company_0250,Marcus T.,Software,Won,485.29,2024-12-17,12,4,Dec
DL-02416,Company_0369,Sarah K.,Support,Open,378.17,2024-05-20,5,2,May
DL-02417,Company_0617,Priya N.,Services,Won,1979.66,2024-01-15,1,1,Jan
DL-02418,Company_0772,Priya N.,Hardware,Won,507.25,2024-01-12,1,1,Jan
DL-02419,Company_0525,Marcus T.,Services,Open,2572.81,2024-05-21,5,2,May
DL-02420,Company_0591,James L.,Services,Won,2768.89,2024-02-28,2,1,Feb
DL-02421,Company_0505,Marcus T.,Software,Open,407.66,2024-01-09,1,1,Jan
DL-02422,Company_0671,Priya N.,Hardware,Won,146931.78,2024-10-03,10,4,Oct
DL-02423,Company_0177,Sarah K.,Software,Lost,85571.32,2024-06-16,6,2,Jun
DL-02424,Company_0666,James L.,Software,Won,2142.8,2024-04-15,4,2,Apr
DL-02425,Company_0546,James L.,Services,Won,485.08,2024-11-24,11,4,Nov
DL-02426,Company_0258,James L.,Services,Lost,562.47,2024-02-12,2,1,Feb
DL-02427,Company_0259,Unassigned,Support,Won,2317.24,2024-12-14,12,4,Dec
DL-02428,Company_0134,Unassigned,Software,Won,652.12,2024-04-24,4,2,Apr
DL-02429,Company_0460,Priya N.,Services,Open,1988.04,2024-11-20,11,4,Nov
DL-02430,Company_0488,Dana W.,Services,Open,450.32,2024-08-08,8,3,Aug
DL-02431,Company_0642,Marcus T.,Software,Won,304.18,2024-10-28,10,4,Oct
DL-02432,Company_0080,James L.,Hardware,Won,1864.72,2024-12-25,12,4,Dec
DL-02433,Company_0366,Marcus T.,Services,Lost,2012.76,2024-04-15,4,2,Apr
DL-02434,Company_0058,Marcus T.,Services,Open,1997.31,2024-12-16,12,4,Dec
DL-02435,Company_0073,Sarah K.,Support,Open,1823.55,2024-05-22,5,2,May
DL-02436,Company_0238,Sarah K.,Services,Won,404.17,2024-05-20,5,2,May
DL-02437,Company_0128,Sarah K.,Hardware,Lost,113721.79,2024-05-04,5,2,May
DL-02438,Company_0411,Sarah K.,Hardware,Won,2350.38,2024-07-16,7,3,Jul
DL-02439,Company_0314,Sarah K.,Services,Won,2685.14,2024-02-26,2,1,Feb
DL-02440,Company_0373,James L.,Support,Won,105887.72,2024-07-21,7,3,Jul
DL-02441,Company_0436,Marcus T.,Software,Won,523.46,2024-07-16,7,3,Jul
DL-02442,Company_0137,James L.,Hardware,Won,1838.43,2024-10-05,10,4,Oct
DL-02443,Company_0454,Unassigned,Software,Won,2201.07,2024-10-31,10,4,Oct
DL-02444,Company_0614,Unassigned,Hardware,Open,253.9,2024-06-09,6,2,Jun
DL-02445,Company_0008,Marcus T.,Services,Lost,1899.84,2024-04-20,4,2,Apr
DL-02446,Company_0231,Sarah K.,Hardware,Won,1890.33,2024-04-04,4,2,Apr
DL-02447,Company_0610,Priya N.,Support,Open,577.23,2024-03-12,3,1,Mar
DL-02448,Company_0729,Priya N.,Services,Open,332.21,2024-01-22,1,1,Jan
DL-02449,Company_0396,Priya N.,Services,Won,475.5,2024-05-04,5,2,May
DL-02450,Company_0748,James L.,Hardware,Won,217.19,2024-04-08,4,2,Apr
DL-02451,Company_0733,Priya N.,Software,Won,102291.7,2024-12-18,12,4,Dec
DL-02452,Company_0679,Marcus T.,Software,Won,2652.05,2024-07-22,7,3,Jul
DL-02453,Company_0573,James L.,Services,Won,2259.9,2024-05-06,5,2,May
DL-02454,Company_0317,Priya N.,Services,Won,1799.6,2024-07-30,7,3,Jul
DL-02455,Company_0506,Sarah K.,Software,Won,854.85,2024-02-20,2,1,Feb
DL-02456,Company_0521,Priya N.,Services,Won,50395.56,2024-06-11,6,2,Jun
DL-02457,Company_0745,Priya N.,Software,Won,560.25,2024-08-16,8,3,Aug
DL-02458,Company_0086,Priya N.,Software,Won,442.44,2024-06-27,6,2,Jun
DL-02459,Company_0778,Dana W.,Software,Won,486.01,2024-05-26,5,2,May
DL-02460,Company_0715,Sarah K.,Software,Won,3246.92,2024-12-28,12,4,Dec
DL-02461,Company_0317,Priya N.,Software,Won,3642.9,2024-11-17,11,4,Nov
DL-02462,Company_0332,James L.,Services,Open,464.09,2024-08-15,8,3,Aug
DL-02463,Company_0359,Priya N.,Software,Lost,390.09,2024-07-26,7,3,Jul
DL-02464,Company_0240,Marcus T.,Unknown,Won,403.85,2024-08-14,8,3,Aug
DL-02465,Company_0055,Marcus T.,Services,Open,530.51,2024-03-14,3,1,Mar
DL-02466,Company_0109,Priya N.,Software,Lost,491.45,2024-05-24,5,2,May
DL-02467,Company_0048,Marcus T.,Software,Won,630.55,2024-01-15,1,1,Jan
DL-02468,Company_0754,James L.,Hardware,Won,772.6,2024-06-22,6,2,Jun
DL-02469,Company_0015,Sarah K.,Software,Won,317.05,2024-07-17,7,3,Jul
DL-02470,Company_0072,Priya N.,Support,Won,377.39,2024-03-24,3,1,Mar
DL-02471,Company_0201,Sarah K.,Services,Won,1248.49,2024-12-17,12,4,Dec
DL-02472,Company_0092,Priya N.,Services,Won,521.9,2024-11-27,11,4,Nov
DL-02473,Company_0648,Priya N.,Support,Open,2470.74,2024-09-20,9,3,Sep
DL-02474,Company_0032,Sarah K.,Services,Won,401.02,2024-07-13,7,3,Jul
DL-02475,Company_0599,Priya N.,Support,Won,1725.54,2024-11-13,11,4,Nov
DL-02476,Company_0418,Sarah K.,Support,Won,371.17,2024-02-17,2,1,Feb
DL-02477,Company_0202,Priya N.,Support,Open,1957.97,2024-10-15,10,4,Oct
DL-02478,Company_0550,Marcus T.,Hardware,Won,459.17,2024-02-15,2,1,Feb
DL-02479,Company_0625,Marcus T.,Software,Won,970.32,2024-10-16,10,4,Oct
DL-02480,Company_0758,Sarah K.,Software,Won,609.625,2024-04-10,4,2,Apr
DL-02481,Company_0719,Priya N.,Software,Won,303.35,2024-11-16,11,4,Nov
DL-02482,Company_0311,Marcus T.,Support,Won,402.43,2024-12-10,12,4,Dec
DL-02483,Company_0468,Sarah K.,Unknown,Lost,1935.84,2024-02-24,2,1,Feb
DL-02484,Company_0393,James L.,Software,Won,1882.6,2024-06-17,6,2,Jun
DL-02485,Company_0210,Sarah K.,Hardware,Won,430.35,2024-12-24,12,4,Dec
DL-02486,Company_0570,Priya N.,Software,Won,614.16,2024-06-25,6,2,Jun
DL-02487,Company_0155,Priya N.,Services,Open,81367.1,2024-11-11,11,4,Nov
DL-02488,Company_0633,Sarah K.,Support,Won,1758.36,2024-08-02,8,3,Aug
DL-02489,Company_0631,Sarah K.,Services,Open,539.74,2024-05-16,5,2,May
DL-02490,Company_0321,Priya N.,Services,Won,2565.93,2024-04-14,4,2,Apr
DL-02491,Company_0434,Sarah K.,Services,Won,2176.04,2024-03-15,3,1,Mar
DL-02492,Company_0573,Sarah K.,Services,Lost,691.05,2024-10-05,10,4,Oct
DL-02493,Company_0669,Priya N.,Software,Won,390.51,2024-05-21,5,2,May
DL-02494,Company_0039,Priya N.,Services,Won,533.97,2024-07-05,7,3,Jul
DL-02495,Company_0753,Marcus T.,Software,Won,2482.31,2024-06-28,6,2,Jun
DL-02496,Company_0039,Priya N.,Services,Won,222.63,2024-07-29,7,3,Jul
DL-02497,Company_0452,Priya N.,Services,Won,437.26,2024-11-11,11,4,Nov
DL-02498,Company_0189,Priya N.,Unknown,Won,87430.06,2024-12-23,12,4,Dec
DL-02499,Company_0745,Priya N.,Services,Won,3207.85,2024-05-28,5,2,May
DL-02500,Company_0014,Dana W.,Services,Won,2405.26,2024-10-29,10,4,Oct
DL-02501,Company_0123,Marcus T.,Software,Lost,3350.36,2024-10-06,10,4,Oct
DL-02502,Company_0739,Marcus T.,Software,Won,108685.99,2024-07-28,7,3,Jul
DL-02503,Company_0279,Sarah K.,Hardware,Lost,1507.5,2024-12-14,12,4,Dec
DL-02504,Company_0047,Sarah K.,Hardware,Won,542.2,2024-03-14,3,1,Mar
DL-02505,Company_0188,Sarah K.,Services,Lost,2358.57,2024-02-09,2,1,Feb
DL-02506,Company_0303,Marcus T.,Hardware,Lost,567.59,2024-11-07,11,4,Nov
DL-02507,Company_0558,Priya N.,Services,Lost,2190.72,2024-06-09,6,2,Jun
DL-02508,Company_0695,Sarah K.,Hardware,Lost,279.48,2024-11-05,11,4,Nov
DL-02509,Company_0104,Priya N.,Software,Won,350.93,2024-11-21,11,4,Nov
DL-02510,Company_0368,Marcus T.,Support,Won,1280.39,2024-01-23,1,1,Jan
DL-02511,Company_0500,Dana W.,Services,Lost,324.11,2024-11-18,11,4,Nov
DL-02512,Company_0459,Priya N.,Services,Won,469.26,2024-06-12,6,2,Jun
DL-02513,Company_0246,James L.,Services,Won,486.46,2024-07-05,7,3,Jul
DL-02514,Company_0263,James L.,Software,Won,63366.98,2024-08-16,8,3,Aug
DL-02515,Company_0205,James L.,Hardware,Won,1167.35,2024-12-04,12,4,Dec
DL-02516,Company_0506,Marcus T.,Software,Lost,1984.96,2024-01-07,1,1,Jan
DL-02517,Company_0529,Marcus T.,Services,Won,1465.0,2024-06-23,6,2,Jun
DL-02518,Company_0363,Priya N.,Services,Won,2905.92,2024-09-08,9,3,Sep
DL-02519,Company_0762,Marcus T.,Unknown,Open,1849.77,2024-09-20,9,3,Sep
DL-02520,Company_0749,Sarah K.,Software,Won,1548.55,2024-09-09,9,3,Sep
DL-02521,Company_0339,Marcus T.,Hardware,Won,545.9,2024-02-19,2,1,Feb
DL-02522,Company_0406,Sarah K.,Support,Open,458.56,2024-04-19,4,2,Apr
DL-02523,Company_0452,Sarah K.,Services,Won,3090.25,2024-05-10,5,2,May
DL-02524,Company_0577,Sarah K.,Hardware,Open,1759.11,2024-10-20,10,4,Oct
DL-02525,Company_0149,Marcus T.,Support,Won,57815.97,2024-04-11,4,2,Apr
DL-02526,Company_0192,Sarah K.,Services,Won,908.25,2024-03-17,3,1,Mar
DL-02527,Company_0146,Marcus T.,Support,Won,2181.53,2024-12-15,12,4,Dec
DL-02528,Company_0405,James L.,Software,Won,1862.84,2024-01-04,1,1,Jan
DL-02529,Company_0182,Marcus T.,Hardware,Open,409.58,2024-12-30,12,4,Dec
DL-02530,Company_0105,Dana W.,Software,Open,98649.78,2024-09-04,9,3,Sep
DL-02531,Company_0235,Sarah K.,Hardware,Lost,2600.35,2024-10-29,10,4,Oct
DL-02532,Company_0637,James L.,Hardware,Won,374.14,2024-04-17,4,2,Apr
DL-02533,Company_0178,Sarah K.,Services,Open,467.56,2024-01-06,1,1,Jan
DL-02534,Company_0431,Dana W.,Services,Lost,382.65,2024-09-26,9,3,Sep
DL-02535,Company_0400,Sarah K.,Hardware,Won,618.8,2024-10-31,10,4,Oct
DL-02536,Company_0524,Priya N.,Support,Open,609.625,2024-09-27,9,3,Sep
DL-02537,Company_0742,Sarah K.,Software,Open,2690.79,2024-02-22,2,1,Feb
DL-02538,Company_0539,Priya N.,Hardware,Lost,2437.82,2024-10-02,10,4,Oct
DL-02539,Company_0322,Sarah K.,Software,Won,85359.4,2024-10-07,10,4,Oct
DL-02540,Company_0260,Priya N.,Hardware,Open,292.07,2024-08-28,8,3,Aug
DL-02541,Company_0611,Priya N.,Software,Won,226.85,2024-10-06,10,4,Oct
DL-02542,Company_0699,Dana W.,Software,Lost,37830.72,2024-11-04,11,4,Nov
DL-02543,Company_0398,Priya N.,Software,Won,294.45,2024-08-11,8,3,Aug
DL-02544,Company_0336,Marcus T.,Services,Open,3068.17,2024-02-02,2,1,Feb
DL-02545,Company_0299,Sarah K.,Hardware,Won,336.86,2024-06-26,6,2,Jun
DL-02546,Company_0118,Priya N.,Software,Won,422.43,2024-01-29,1,1,Jan
DL-02547,Company_0557,Sarah K.,Hardware,Won,553.84,2024-05-28,5,2,May
DL-02548,Company_0412,James L.,Support,Won,389.46,2024-05-28,5,2,May
DL-02549,Company_0579,Sarah K.,Hardware,Open,649.5,2024-01-25,1,1,Jan
DL-02550,Company_0383,Marcus T.,Services,Open,2122.67,2024-05-07,5,2,May
DL-02551,Company_0479,Priya N.,Services,Won,381.93,2024-02-10,2,1,Feb
DL-02552,Company_0304,Marcus T.,Software,Won,2491.22,2024-10-22,10,4,Oct
DL-02553,Company_0682,Priya N.,Software,Won,512.38,2024-12-11,12,4,Dec
DL-02554,Company_0195,Sarah K.,Support,Won,131.23,2024-01-27,1,1,Jan
DL-02555,Company_0332,Sarah K.,Software,Open,226.83,2024-12-14,12,4,Dec
DL-02556,Company_0019,Dana W.,Support,Lost,387.12,2024-07-09,7,3,Jul
DL-02557,Company_0622,Marcus T.,Software,Won,586.17,2024-04-19,4,2,Apr
DL-02558,Company_0657,Priya N.,Software,Won,427.1,2024-01-29,1,1,Jan
DL-02559,Company_0703,Marcus T.,Unknown,Lost,2170.7,2024-07-01,7,3,Jul
DL-02560,Company_0432,Priya N.,Hardware,Won,256.34,2024-10-16,10,4,Oct
DL-02561,Company_0425,Sarah K.,Services,Won,600.76,2024-09-15,9,3,Sep
DL-02562,Company_0228,Marcus T.,Software,Won,325.46,2024-01-19,1,1,Jan
DL-02563,Company_0523,Marcus T.,Hardware,Won,1965.06,2024-01-27,1,1,Jan
DL-02564,Company_0216,Marcus T.,Support,Won,45732.83,2024-05-27,5,2,May
DL-02565,Company_0590,Dana W.,Services,Open,521.33,2024-04-17,4,2,Apr
DL-02566,Company_0374,Sarah K.,Software,Won,2297.68,2024-03-25,3,1,Mar
DL-02567,Company_0035,James L.,Software,Open,3097.02,2024-04-12,4,2,Apr
DL-02568,Company_0775,Marcus T.,Hardware,Won,1412.22,2024-10-20,10,4,Oct
DL-02569,Company_0027,Marcus T.,Services,Lost,415.98,2024-12-05,12,4,Dec
DL-02570,Company_0371,Sarah K.,Support,Won,440.22,2024-05-27,5,2,May
DL-02571,Company_0085,Marcus T.,Services,Won,82329.49,2024-11-26,11,4,Nov
DL-02572,Company_0187,Marcus T.,Software,Won,1718.13,2024-04-27,4,2,Apr
DL-02573,Company_0304,Unassigned,Services,Lost,191.95,2024-06-22,6,2,Jun
DL-02574,Company_0765,Priya N.,Services,Lost,3833.15,2024-03-23,3,1,Mar
DL-02575,Company_0421,Sarah K.,Services,Open,2706.67,2024-08-21,8,3,Aug
DL-02576,Company_0079,Marcus T.,Support,Won,502.69,2024-12-23,12,4,Dec
DL-02577,Company_0185,Marcus T.,Services,Won,2495.2,2024-08-08,8,3,Aug
DL-02578,Company_0004,James L.,Services,Won,302.32,2024-05-10,5,2,May
DL-02579,Company_0557,Sarah K.,Software,Won,2436.97,2024-08-24,8,3,Aug
DL-02580,Company_0496,Unassigned,Software,Won,226.53,2024-02-14,2,1,Feb
DL-02581,Company_0508,Sarah K.,Services,Open,404.85,2024-11-20,11,4,Nov
DL-02582,Company_0613,Marcus T.,Services,Won,307.28,2024-07-02,7,3,Jul
DL-02583,Company_0001,Sarah K.,Software,Open,2622.6,2024-06-13,6,2,Jun
DL-02584,Company_0216,Marcus T.,Software,Won,3311.22,2024-08-01,8,3,Aug
DL-02585,Company_0536,James L.,Services,Won,609.625,2024-08-16,8,3,Aug
DL-02586,Company_0256,Marcus T.,Hardware,Lost,1541.43,2024-01-27,1,1,Jan
DL-02587,Company_0734,Sarah K.,Software,Won,462.48,2024-09-06,9,3,Sep
DL-02588,Company_0452,Sarah K.,Services,Open,568.01,2024-03-29,3,1,Mar
DL-02589,Company_0423,Sarah K.,Software,Open,1102.96,2024-09-17,9,3,Sep
DL-02590,Company_0323,Dana W.,Hardware,Lost,958.97,2024-10-27,10,4,Oct
DL-02591,Company_0498,James L.,Hardware,Open,424.01,2024-10-20,10,4,Oct
DL-02592,Company_0580,Marcus T.,Software,Won,76403.34,2024-07-20,7,3,Jul
DL-02593,Company_0196,Marcus T.,Services,Won,694.47,2024-07-08,7,3,Jul
DL-02594,Company_0503,James L.,Software,Open,574.66,2024-02-22,2,1,Feb
DL-02595,Company_0271,Priya N.,Software,Won,96187.11,2024-10-10,10,4,Oct
DL-02596,Company_0693,James L.,Services,Won,1076.2,2024-04-09,4,2,Apr
DL-02597,Company_0017,Marcus T.,Services,Won,609.625,2024-06-30,6,2,Jun
DL-02598,Company_0106,Sarah K.,Hardware,Won,609.625,2024-04-13,4,2,Apr
DL-02599,Company_0528,Priya N.,Software,Lost,1564.58,2024-02-18,2,1,Feb
DL-02600,Company_0124,Marcus T.,Hardware,Won,2862.23,2024-08-17,8,3,Aug
DL-02601,Company_0482,Priya N.,Software,Won,1969.31,2024-01-20,1,1,Jan
DL-02602,Company_0593,Sarah K.,Software,Won,2161.97,2024-09-30,9,3,Sep
DL-02603,Company_0003,Priya N.,Services,Won,609.625,2024-04-25,4,2,Apr
DL-02604,Company_0626,Marcus T.,Services,Open,2850.15,2024-01-01,1,1,Jan
DL-02605,Company_0350,Marcus T.,Support,Lost,1999.92,2024-07-05,7,3,Jul
DL-02606,Company_0350,Priya N.,Services,Won,3111.97,2024-01-18,1,1,Jan
DL-02607,Company_0648,Priya N.,Software,Won,555.01,2024-04-10,4,2,Apr
DL-02608,Company_0798,Priya N.,Support,Won,514.17,2024-09-15,9,3,Sep
DL-02609,Company_0227,Dana W.,Software,Won,211.63,2024-01-23,1,1,Jan
DL-02610,Company_0015,Priya N.,Software,Lost,3023.36,2024-11-02,11,4,Nov
DL-02611,Company_0424,Priya N.,Services,Won,330.38,2024-01-02,1,1,Jan
DL-02612,Company_0463,Priya N.,Support,Won,489.76,2024-03-31,3,1,Mar
DL-02613,Company_0723,Marcus T.,Hardware,Lost,2597.7,2024-09-27,9,3,Sep
DL-02614,Company_0245,James L.,Services,Lost,2735.91,2024-04-25,4,2,Apr
DL-02615,Company_0797,Marcus T.,Unknown,Lost,2585.14,2024-02-07,2,1,Feb
DL-02616,Company_0793,Priya N.,Services,Lost,1582.18,2024-05-11,5,2,May
DL-02617,Company_0176,Marcus T.,Hardware,Won,373.98,2024-04-08,4,2,Apr
DL-02618,Company_0542,Sarah K.,Software,Won,335.77,2024-11-03,11,4,Nov
DL-02619,Company_0508,Sarah K.,Software,Won,374.4,2024-04-24,4,2,Apr
DL-02620,Company_0561,Priya N.,Software,Won,644.33,2024-10-14,10,4,Oct
DL-02621,Company_0654,Marcus T.,Hardware,Won,349.97,2024-11-21,11,4,Nov
DL-02622,Company_0563,Sarah K.,Hardware,Lost,275.08,2024-06-07,6,2,Jun
DL-02623,Company_0232,Priya N.,Services,Lost,609.625,2024-11-28,11,4,Nov
DL-02624,Company_0677,Sarah K.,Software,Won,1696.9,2024-05-17,5,2,May
DL-02625,Company_0037,Sarah K.,Unknown,Won,1754.51,2024-12-17,12,4,Dec
DL-02626,Company_0490,Marcus T.,Hardware,Lost,667.78,2024-02-02,2,1,Feb
DL-02627,Company_0443,Priya N.,Software,Won,100.0,2024-09-07,9,3,Sep
DL-02628,Company_0019,Priya N.,Hardware,Won,1779.23,2024-06-29,6,2,Jun
DL-02629,Company_0610,James L.,Software,Lost,419.18,2024-05-21,5,2,May
DL-02630,Company_0726,Marcus T.,Services,Won,607.61,2024-08-18,8,3,Aug
DL-02631,Company_0555,Marcus T.,Services,Won,104529.95,2024-09-13,9,3,Sep
DL-02632,Company_0110,Sarah K.,Hardware,Won,433.12,2024-01-02,1,1,Jan
DL-02633,Company_0486,Dana W.,Services,Open,650.47,2024-03-01,3,1,Mar
DL-02634,Company_0088,Marcus T.,Services,Open,415.45,2024-09-17,9,3,Sep
DL-02635,Company_0318,Marcus T.,Services,Open,91592.67,2024-08-31,8,3,Aug
DL-02636,Company_0117,Dana W.,Support,Won,325.79,2024-12-18,12,4,Dec
DL-02637,Company_0433,Marcus T.,Services,Lost,424.83,2024-10-04,10,4,Oct
DL-02638,Company_0238,Unassigned,Software,Open,559.7,2024-12-13,12,4,Dec
DL-02639,Company_0071,Priya N.,Services,Won,359.28,2024-09-13,9,3,Sep
DL-02640,Company_0398,James L.,Unknown,Won,499.2,2024-04-18,4,2,Apr
DL-02641,Company_0403,Priya N.,Hardware,Lost,1841.8,2024-02-08,2,1,Feb
DL-02642,Company_0674,James L.,Software,Open,3095.8,2024-10-12,10,4,Oct
DL-02643,Company_0250,Priya N.,Software,Open,2103.92,2024-08-23,8,3,Aug
DL-02644,Company_0194,Unassigned,Support,Won,572.56,2024-01-18,1,1,Jan
DL-02645,Company_0571,Priya N.,Support,Open,3073.36,2024-05-11,5,2,May
DL-02646,Company_0609,Unassigned,Services,Won,2818.99,2024-12-15,12,4,Dec
DL-02647,Company_0584,Priya N.,Software,Won,433.37,2024-07-01,7,3,Jul
DL-02648,Company_0221,Priya N.,Software,Open,2466.94,2024-06-06,6,2,Jun
DL-02649,Company_0630,Priya N.,Software,Open,326.77,2024-06-16,6,2,Jun
DL-02650,Company_0181,Sarah K.,Services,Lost,2735.12,2024-03-17,3,1,Mar
DL-02651,Company_0729,Sarah K.,Software,Open,300.29,2024-05-14,5,2,May
DL-02652,Company_0255,Sarah K.,Hardware,Lost,637.99,2024-05-14,5,2,May
DL-02653,Company_0087,Dana W.,Software,Won,303.95,2024-01-20,1,1,Jan
DL-02654,Company_0786,Sarah K.,Services,Open,294.11,2024-10-07,10,4,Oct
DL-02655,Company_0491,Marcus T.,Services,Open,465.96,2024-06-01,6,2,Jun
DL-02656,Company_0335,Priya N.,Services,Won,3145.53,2024-10-27,10,4,Oct
DL-02657,Company_0537,James L.,Services,Won,2171.32,2024-11-06,11,4,Nov
DL-02658,Company_0406,James L.,Services,Won,609.625,2024-03-18,3,1,Mar
DL-02659,Company_0632,Dana W.,Hardware,Open,91790.58,2024-08-27,8,3,Aug
DL-02660,Company_0288,Priya N.,Hardware,Lost,148731.5,2024-06-21,6,2,Jun
DL-02661,Company_0361,James L.,Software,Open,507.23,2024-11-17,11,4,Nov
DL-02662,Company_0440,Unassigned,Software,Won,2051.6,2024-03-19,3,1,Mar
DL-02663,Company_0029,Marcus T.,Hardware,Lost,66743.91,2024-09-04,9,3,Sep
DL-02664,Company_0713,James L.,Services,Open,449.98,2024-08-09,8,3,Aug
DL-02665,Company_0547,Marcus T.,Support,Won,423.68,2024-04-17,4,2,Apr
DL-02666,Company_0636,James L.,Services,Lost,535.36,2024-02-19,2,1,Feb
DL-02667,Company_0222,Marcus T.,Software,Won,2907.05,2024-08-25,8,3,Aug
DL-02668,Company_0746,Marcus T.,Services,Lost,423.17,2024-09-26,9,3,Sep
